Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator
173.7076,7,4,3,2.89962,7.999677,33.74153,11.3213,8.786553,34.84597,173.7485,6.390589,17.87762,13.9345,0.04310364,0.02438729,3.445106
174.7213,7,4,3,2.89962,7.999677,33.74153,11.3213,8.786553,34.84597,173.7485,6.390589,17.87762,13.9345,0.04310364,0.02438729,3.445106
175.7359,6,4,2,2.963879,6.918502,31.54021,11.62384,8.955588,39.45227,185.33,6.831332,20.49419,12.00782,0.04501636,0.02469869,3.876302
176.8528,6,4,2,2.963879,6.918502,31.54021,11.62384,8.955588,39.45227,185.33,6.831332,20.49419,12.00782,0.04501636,0.02469869,3.876302
177.9799,6,4,2,2.963879,6.918502,31.54021,11.62384,8.955588,39.45227,185.33,6.831332,20.49419,12.00782,0.04501636,0.02469869,3.876302
179.0099,6,4,2,2.963879,6.918502,31.54021,11.62384,8.955588,39.45227,185.33,6.831332,20.49419,12.00782,0.04501636,0.02469869,3.876302
180.1336,5,3,2,3.059717,7.294848,30.94046,10.98984,8.111708,39.73621,186.5328,6.616426,15.49329,10.03355,0.03606904,0.02745195,4.113684
181.1933,5,3,2,3.059717,7.294848,30.94046,10.98984,8.111708,39.73621,186.5328,6.616426,15.49329,10.03355,0.03606904,0.02745195,4.113684
182.3317,5,3,2,3.059717,7.294848,30.94046,10.98984,8.111708,39.73621,186.5328,6.616426,15.49329,10.03355,0.03606904,0.02745195,4.113684
183.3526,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
184.5065,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
185.504,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
186.6481,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
187.6702,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
188.826,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
189.9813,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
191.0771,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
192.1155,4,2,2,3.063754,7.135697,29.17131,12.97473,8.972404,37.49852,187.4342,6.305397,10.41118,12.44049,0.02271263,0.01679024,4.533134
193.2464,3,1,2,2.924793,4.948107,22.3703,12.83144,11.59096,36.84924,185.6833,7.185602,5.489176,8.324307,0.02260026,0.0182128,4.626948
194.3459,3,1,2,2.924793,4.948107,22.3703,12.83144,11.59096,36.84924,185.6833,7.185602,5.489176,8.324307,0.02260026,0.0182128,4.626948
195.3928,3,1,2,2.924793,4.948107,22.3703,12.83144,11.59096,36.84924,185.6833,7.185602,5.489176,8.324307,0.02260026,0.0182128,4.626948
196.4565,3,1,2,2.924793,4.948107,22.3703,12.83144,11.59096,36.84924,185.6833,7.185602,5.489176,8.324307,0.02260026,0.0182128,4.626948
197.4527,3,1,2,2.924793,4.948107,22.3703,12.83144,11.59096,36.84924,185.6833,7.185602,5.489176,8.324307,0.02260026,0.0182128,4.626948
198.5273,3,1,2,2.924793,4.948107,22.3703,12.83144,11.59096,36.84924,185.6833,7.185602,5.489176,8.324307,0.02260026,0.0182128,4.626948
199.5956,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
200.6495,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
201.7218,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
202.8173,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
203.8888,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
204.9474,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
205.9532,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
207.097,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
208.2283,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
209.3163,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
210.3928,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
211.4306,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
212.4411,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
213.5556,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
214.6588,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
215.7688,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
216.8672,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
217.9694,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
219.0559,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
220.2358,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
221.2217,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
222.2245,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
223.3588,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
224.481,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
225.5877,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
226.6519,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
227.7271,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
228.8497,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
229.8647,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
230.9252,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
231.9732,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
233.0828,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
234.0943,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
235.1857,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
236.2086,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
237.2659,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
238.295,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
239.2932,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
240.3985,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
241.4966,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
242.6019,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
243.6677,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
244.7139,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
245.7583,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
246.8027,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
247.8218,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
248.8422,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
249.8576,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
250.8842,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
251.9057,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
252.9294,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
253.9369,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
255.0271,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
256.1072,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
257.1868,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
258.262,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
259.3562,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
260.4227,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
261.5161,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
262.571,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
263.5805,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
264.6743,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
265.7636,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
266.8549,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
267.9463,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
269.04,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
270.1098,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
271.2044,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
272.2144,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
273.2599,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
274.334,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
275.4233,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
276.4595,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
277.5009,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
278.5503,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
279.5758,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
280.5812,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
281.5984,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
282.6185,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
283.7113,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
284.7491,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
285.7755,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
286.7966,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
287.8572,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
288.9032,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
289.9208,2,1,1,2.884722,5.855678,26.11758,12.8201,10.92967,31.13654,178.9153,7.454773,4.881384,8.462182,0.02162567,0.01829931,5.168259
290.9659,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
291.9932,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
293.0038,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
294.0673,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
295.0997,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
296.1419,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
297.245,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
298.3663,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
299.3811,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
300.4102,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
301.4745,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
302.513,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
303.6109,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
304.6643,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
305.7095,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
306.7367,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
307.7428,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
308.7756,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
309.8049,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
310.8408,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
311.8884,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
312.9393,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
313.9901,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
315.0716,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
316.1174,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
317.1637,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
318.2041,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
319.2033,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
320.2105,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
321.244,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
322.3485,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
323.4405,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
324.5185,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
325.5714,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
326.6696,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
327.7596,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
328.8472,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
329.9258,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
331.0075,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
332.0671,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
333.1212,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
334.1367,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
335.2334,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
336.3234,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
337.326,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
338.4301,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
339.5383,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
340.6341,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
341.7184,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
342.8279,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
343.9209,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
344.9558,1,1,0,2.962126,7.414408,13.71642,12.52271,13.49125,44.81836,204.6214,6.897425,4.572646,8.717093,0.02110931,0.0162554,7.452446
