Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Fish.meanEnergyToGiveBirth,Fish.meanNumberOfChildren,Fish.meanMaxEnergy,Fish.meanInitialEnergy,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter,Predator.meanEnergyToGiveBirth,Predator.meanNumberOfChildren,Predator.meanMaxEnergy,Predator.meanInitialEnergy
58.2025,298,165,133,5.0446,2.749476,30.12509,7.777088,5.053446,10.18633,250.2877,4.602015,31.09803,19.08476,0.04288057,0.03808144,3.016804,101.8222,3.137581,198.2617,50.57275,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
59.2032,296,164,132,5.039916,2.751785,30.11951,7.813469,5.040315,10.18034,250.4245,4.605748,31.07816,19.15113,0.0428184,0.03808072,3.017916,101.8106,3.141889,198.3221,50.57662,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
60.22076,291,161,130,5.03814,2.752923,30.28433,7.839821,5.064382,10.21038,250.6202,4.615893,30.94193,18.9922,0.04253218,0.03800083,3.012646,102.2129,3.147763,197.7912,50.58653,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
61.22335,289,160,129,5.032269,2.759616,30.2823,7.868964,5.070639,10.1999,250.3946,4.601441,30.90878,19.05483,0.04273128,0.03796167,3.012731,102.278,3.141865,197.5052,50.59059,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
62.23756,289,160,129,5.032269,2.759616,30.2823,7.868964,5.070639,10.1999,250.3946,4.601441,30.90878,19.05483,0.04273128,0.03796167,3.012731,102.278,3.141865,197.5052,50.59059,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
63.2437,287,157,130,5.03724,2.762071,30.28932,7.859221,5.051725,10.23524,250.0439,4.600183,30.84853,19.06647,0.04270839,0.03777788,2.981292,102.1861,3.146338,197.6918,50.77442,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
64.24878,286,156,130,5.040387,2.76512,30.32135,7.846435,5.058198,10.23607,249.9201,4.605942,30.83776,19.0278,0.04281655,0.0378644,2.979985,102.262,3.139857,197.3707,50.77713,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
65.26253,287,157,130,5.040692,2.762908,30.37452,7.837022,5.055691,10.23934,249.8641,4.616587,30.81879,19.08463,0.04273689,0.03778126,2.985248,102.2335,3.135885,197.6404,50.81508,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
66.26518,296,160,136,5.060956,2.761263,30.44281,7.857405,5.018431,10.25005,250.2844,4.617517,30.72856,18.96063,0.0430661,0.03751728,2.967267,101.5089,3.189186,195.7682,49.96885,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
67.2785,304,162,142,5.052952,2.761896,30.60394,7.798411,5.003423,10.26985,250.1257,4.642102,30.44401,18.92028,0.0431703,0.03726661,3.019258,101.6769,3.220392,197.1337,49.48906,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
